movie_id,movie_cname,movie_year,movie_vote,movie_score,info_link,category,country,comment,evaluation,actors,director,movieWatched,movieWanttw,movieSummary
3530403,云图,2013-01-31,391893,8.1,https:\/\/movie.douban.com\/subject\/3530403\/,"剧情,科幻,悬疑","德国,美国,中国香港,中国大陆,新加坡",129698,391893,汤姆·汉克斯 哈莉·贝瑞 吉姆·布劳德本特 雨果·维文 吉姆·斯特吉斯 裴斗娜 本·卫肖 詹姆斯·达西 周迅 凯斯·大卫 大卫·吉亚西 苏珊·萨兰登 休·格兰特 肖恩·劳顿 朱珠 罗伯特·法伊夫 大卫·米切尔 布罗迪·尼古拉斯·李 马丁·乌特克 ,汤姆·提克威 拉娜·沃卓斯基 莉莉·沃卓斯基 ,514801,183665,《Cloud Atlas》是大卫.米切尔的第三部小说。这本书由六段故事构成，从1840年一位美国人从悉尼旅行到旧金山的日记、二十世纪三十年代初居住在比利时的年轻作曲家、1975年卷入加利福尼亚灾难的年轻记者、当今伦敦出版回忆录的黑道、1984年韩国发生的故事与一个老人叙 述当时在夏威夷的青春自语为终结。 《Cloud Atlas》入围2004年布克奖（Man Booker Prize）
7065154,银河护卫队,2014-10-10,492756,8.1,https:\/\/movie.douban.com\/subject\/7065154\/,"动作,科幻,冒险","美国,英国",116122,492756,克里斯·帕拉特 佐伊·索尔达娜 布莱德利·库珀 范·迪塞尔 戴夫·巴蒂斯塔 李·佩斯 迈克尔·鲁克 凯伦·吉兰 杰曼·翰苏 本尼西奥·德尔·托罗 约翰·C·赖利 格伦·克洛斯 劳拉·哈德克 肖恩·古恩 彼得·塞拉菲诺威茨 埃米特·斯坎伦 奥菲利亚·拉维邦德 王丽雅 瓦耶特·奥莱夫 伍凤春 格拉汉姆·谢尔斯 约翰·布罗特顿 罗布·赞比 詹姆斯·古恩 叶卡捷琳娜·扎利特科 安蒂·哈卡拉 斯坦·李 Janis Ahern 拉尔夫·伊内森 布鲁斯·麦克金伦 玛拉马·科利特 乔什·布洛林 迪索·拉莫斯 罗南·萨莫尔斯 梅利亚·科尔林 Joanna Chamberlain 恩佐·科伦蒂 埃里克斯·德尼索夫 弗兰克·吉尔霍利 米凯拉·霍沃 托马斯·阿拉纳 布兰登·费尔 沙利夫·阿特金斯 妮可·亚历山德拉·希普利 马克斯·沃罗特斯利 格雷格·亨利 克里斯托弗·法里班克 内森·菲利安 ,詹姆斯·古恩 ,1480194,63842,彼得·奎尔（克里斯·帕拉特 Chris Pratt 饰）是一名从小被劫持到外太空的地球人，在义父勇度（迈克尔·鲁克 Michael Rooker 饰）的培养下成了一个终极混混，自称“星爵”。一次行动中他偷了一块神秘球体，便成为了赏金猎人火箭浣熊（布莱德利·库珀  Bradley Cooper 配音）、树人格鲁特（范·迪塞尔 Vin Diesel 配音）的绑架目标，而神秘的卡魔拉（佐伊·索尔达娜 Zoe Saldana 饰）也对神秘球体势在必得。经过笑料百出的坎坷遭遇，星爵被迫和这三人，以及复仇心切的“毁灭者”德拉克斯（戴夫·巴蒂斯塔 Dave Bautista 饰）组成小分队逃避“指控者”罗南（李·佩斯 Lee Pace 饰）的追杀。然而这个神秘球体拥有无穷的力量，小分队必须团结一致对付罗南，才有可能解救整个银河系，银河护卫队由此诞生。
2076181,无姓之人,2009-09-12,121973,8.2,https:\/\/movie.douban.com\/subject\/2076181\/,"剧情,爱情,科幻,奇幻","加拿大,比利时,法国,德国",40077,121973,杰瑞德·莱托 萨拉·波莉 黛安·克鲁格 范林丹 瑞斯·伊凡斯 娜塔莎·里特 托比·瑞格波 朱诺·坦普尔 克莱尔·斯通 阿兰·柯德勒 丹尼尔·梅斯 迈克尔·莱利 帕斯卡·杜奎奈 托马斯·伯恩 Catherine Demaiffe 哈罗德·曼宁 Anders Morris 扬·哈梅内克 林赛·布罗德 奥黛丽·贾科米尼 Christophe Beaucarne 洛朗特·卡普洛托 西尔维·奥利维 玛丽-伊芙·布瑞加德 ,雅克·范·多梅尔 ,154499,146586,在2092年的未来，火星已成了地球人热衷的度假胜地。118岁高龄的尼莫·诺巴蒂（杰瑞德·莱托 Jared Leto 饰）是最后一位仍会死亡的自然人。记忆混乱的他在一次次的催眠及采访之中不断回忆自己的童年，却在每个人生分岔点都衍生出完全不同的人生。在这些不同的版本中，有母亲（娜塔莎·雷托 Natasha Little 饰）和父亲（瑞斯·伊凡斯 Rhys Ifans 饰）离婚后再婚而变成了尼莫“妹妹”的安娜（黛安·克鲁格 Diane Kruger 饰），有身患抑郁症婚后情绪不稳的埃莉斯（萨拉·波莉 Sarah Polley 饰），还有与他育有三名子女的亚洲女孩吉恩（范林丹 Linh Dan Pham 饰）。交织在宇宙大爆炸理论、超弦理论和时间特性的解释中，尼莫的人生真相究竟为何呢？
1294362,星球大战前传1：幽灵的威胁,1999-11-05,119791,8.2,https:\/\/movie.douban.com\/subject\/1294362\/,"动作,科幻,冒险",美国,18517,119791,连姆·尼森 伊万·麦克格雷格 娜塔莉·波特曼 杰克·洛伊德 伊恩·麦克迪阿梅德 潘妮拉·奥古斯特 奥利弗·福德·戴维斯 阿梅德·贝斯特 安东尼·丹尼尔斯 肯尼·贝克 弗兰克·奥兹 特伦斯·斯坦普 布耐恩·布莱塞得 安德鲁·斯考姆比 休·夸希 洛尔恩·彼得森 莎莉·霍金斯 马克·凯奥耶 琳赛·邓肯 特里莎·比格 凯拉·奈特莉 塞缪尔·杰克逊 索菲亚·科波拉 凯蒂·卢卡斯 彼得·塞拉菲诺威茨 哈萨尼·沙皮 雷·帕克 布罗娜·加拉赫 Ned Gorman 瑞克·麦克勒姆 斯科特·斯奎尔斯 Michelle Taylor 格雷格·普罗普斯 多米尼克·韦斯特 本内迪克特·泰勒 西莉亚·伊姆里 史蒂夫·斯皮尔斯 沃维克·戴维斯 约翰·诺尔 ,乔治·卢卡斯 ,204896,23597,作为星球大战前传系列的首部曲，这部电影诞生了一个重要的人物：阿纳金（杰克·洛伊德 Jake Lloyd  . 饰）。银河国会会议上出现了利益争执，纳布星的女王阿米达拉（娜塔丽·波特曼 Natalie Portman   饰）被贸易联盟绑架并威胁签署新的贸易协议。绝地武士奎刚（连姆·尼森 Liam Neeson 饰）及徒弟欧比-旺•肯诺比（伊万·麦克格雷格 Ewan McGregor  饰）受命前去解决纠纷，维护和平。他们的飞船在塔图因星意外降落的时候遇到了阿纳金并且带走了他。
35076714,扎克·施奈德版正义联盟,2021-05-03,302254,8.1,https:\/\/movie.douban.com\/subject\/35076714\/,"动作,科幻,奇幻,冒险",美国,87531,302253,本·阿弗莱克 亨利·卡维尔 盖尔·加朵 杰森·莫玛 埃兹拉·米勒 雷·费舍尔 艾米·亚当斯 威廉·达福 杰西·艾森伯格 杰瑞米·艾恩斯 戴安·琳恩 康妮·尼尔森 J·K·西蒙斯 塞伦·希德 郑恺 安柏·赫德 乔·莫顿 丽莎·洛文·孔斯利 大卫·休里斯 安·奥戈博莫 奥古斯塔·艾娃·艾伦德斯杜提尔 克里斯特比约格·凯尔德 英格瓦·埃盖特·西古德松 马克·麦克卢尔 迈克尔·麦克埃尔哈顿 约翰·达格尔什 拉腊·德坎罗 罗比·基 吉姆·斯图格恩 杜晨·科洛斯 埃莉诺·松浦 萨曼莎·乔 布鲁克·恩斯 杰罗姆·普拉顿 理查德·克里弗特 文森特·里奥特 马克·阿诺德 彼得·吉尼斯 赛吉·康斯坦斯 奥萝尔·劳泽瑞尔 朱利安·刘易斯·琼斯 雷·波特 弗朗西斯·麦基 科雷西·克莱门斯 露西·布莱尔斯 威尔·柯班 凯伦·布莱森 克里斯蒂·梅尔 吉安皮罗·科格诺利 寇布勒·霍尔德布鲁克-史密斯 凯文·马图林 泰勒·詹姆斯 布鲁斯·钟 奥赖恩·李 奥利弗·加茨 凯莉·波尔克 奥利弗·鲍威尔 哈里·列尼斯 欧米·罗斯 萨姆·本杰明 卡拉·古奇诺 罗素·克劳 扎克·施奈德 杰瑞德·莱托 罗宾·怀特 比利·克鲁德普 乔·曼根尼罗 斯沃里·拉格纳内 安德鲁·G·奥格尔比 山姆·威克斯 Katia Elizarova Salóme Gunnarsdóttir 尼克·麦金利斯 夏洛特·卡莫 ,扎克·施奈德 ,362881,107605,布鲁斯·韦恩（本·阿弗莱克饰）为了确保不让超人（亨利·卡维尔饰）白白牺牲，他决定与戴安娜·普林斯（盖尔·加朵饰）联手并计划招募一支超能力者团队来保护世界免遭即将到来的灾难性威胁。但这项任务比布鲁斯想象中要困难，因为每位成员都必须面对并跨越自己过去的心魔，团结起来，最终形成一个前所未有的英雄联盟。 蝙蝠侠、神奇女侠、海王（杰森·莫玛饰）、钢骨（雷·费舍饰）、闪电侠（埃兹拉·米勒饰）现在必须联合起来，否则就无法阻止荒原狼（塞伦·希德饰）、狄萨德（彼得·吉尼斯饰）以及达克赛德（雷·波特饰）毁灭地球的可怕计划。
1293013,独立日,1996-07-02,283058,8.1,https:\/\/movie.douban.com\/subject\/1293013\/,"动作,科幻,冒险,灾难",美国,41713,283055,威尔·史密斯 杰夫·高布伦 比尔·普尔曼 玛丽·麦克唐纳 贾德·赫希 罗伯特·劳吉亚 兰迪·奎德 玛格丽特·柯林 薇薇卡·福克斯 詹姆斯·瑞布霍恩 哈维·费斯特恩 亚当·鲍德温 布伦特·斯皮内 詹姆斯·杜瓦尔 莉萨·雅克布 杰赛普·安德鲁斯 罗斯·巴格利 比尔·斯米托洛维奇 梅·惠特曼 小哈里·康尼克 绮尔斯腾·瓦伦 约翰·斯托里 弗兰克·诺瓦克 德文·古梅尔萨尔 吉姆·皮多克 珍娜·马瑞·霍普 皮特·J.卢卡斯 小理察·斯贝特 Anthony Crivello 巴里·德尔·舍曼 克里斯托弗·康纳德 维恩·维尔德森 罗伯特·派恩 格雷格·科林斯 兰斯·霍华德 金伯莉·贝克 德里克·韦伯斯特 卡德罗莎·奥娜·卡罗尔 Adam Tomei 安德鲁·凯加 约翰·贝内特·派瑞 卡洛斯·拉卡马拉 杰·阿克沃内 拉法埃尔·沙巴拉格 利兰·奥瑟 Darla Rae Jon Matthews 加里·A·赫克 Daren Dochterman 丹·劳里亚 鲍比·霍希 ,罗兰·艾默里奇 ,442216,82184,未来某年的7月2日，美国各地的监视站发现一艘直径达数百英里的巨大飞船接近了地球。飞船发出的无线电信号干扰了地球的通信卫星信号，并放出了多艘直径达15英里的子飞船飞抵地球上各大城市的上空。外星飞船敌友未明，人们陷入了恐慌和迷惑。
1422063,最终幻想7：圣子降临,2005-08-31,57406,8.3,https:\/\/movie.douban.com\/subject\/1422063\/,"动画,动作,科幻,惊悚",日本,11018,57406,樱井孝宏 伊藤步 森久保祥太郎 森川智之 坂本真绫 大川透 藤原启治 楠大典 岸祐二 乃村健次 铃木省吾 小林正宽 山路和弘 嘉数由美 石川英郎 市村正亲 诸星堇 诹访部顺一 丰口惠美 银河万丈 铃村健一 田村睦心 日笠阳子 森田成一 曼雅·多琳 ,野村哲也 野末武志 ,85945,10427,赛菲罗斯的事件已经过去2年了，人类从巨大陨石的灾难之下逃脱。曾经繁荣的都市虽然满目疮痍，但人们已经开始投入重建家园的工作之中。而拯救世界的英雄克劳德，却过着与世隔绝的生活。
2132932,星际迷航,2009-05-15,166007,8.1,https:\/\/movie.douban.com\/subject\/2132932\/,"动作,冒险,科幻","美国,德国",31278,166007,克里斯·派恩 扎克瑞·昆图 伦纳德·尼莫伊 艾瑞克·巴纳 布鲁斯·格林伍德 卡尔·厄本 佐伊·索尔达娜 西蒙·佩吉 约翰·赵 安东·叶利钦 本·克劳斯 薇诺娜·瑞德 克里斯·海姆斯沃斯 詹妮弗·莫里森 亚历克斯·内维尔 阿齐瓦·高斯曼 丽萨·维达尔 Jeffrey Byron 鲍勃·克莱德宁 道格拉斯·泰特 Tony Guma 马库斯·杨 贾森·马修·史密斯 苏芙·布莱德肖 杰夫·蔡斯 Charles Haugk 弗雷达·福斯·沈 Darlena Tejeiro 玛戈特·法利 阿曼达·弗尔曼 爱丽丝·伊芙 卡尔文·迪恩 兰迪·波许 格雷戈·格伦伯格 安娜·卡塔莉娜 马克·布拉姆霍尔 洛伦佐·詹姆斯·亨里 杰罗米菲茨杰罗德 斯宾塞·丹尼尔斯 泰勒·派瑞 雷吉·李 迪普·罗伊 比利·布朗 马尔塔·马丁 索妮塔·亨利 蒂姆·格里芬 科迪·克洛普 吉米·本内特 保罗·麦克吉莱恩 比利·布朗 Tony Elias 小克利夫顿·克林斯 法兰·塔希尔 瑞秋·尼科尔斯 雅各布·柯冈 ,J·J·艾布拉姆斯 ,265339,72758,故事发生在的二十三世纪，人类的科技发展已经到达了可以星际旅行的地步。
1293863,钢铁巨人,1999-08-06,26794,8.6,https:\/\/movie.douban.com\/subject\/1293863\/,"喜剧,动作,科幻,动画,冒险",美国,6790,26794,艾力·马伦斯奥 范·迪塞尔 小哈里·康尼克 詹妮弗·安妮斯顿 克里斯托弗·麦克唐纳 詹姆斯·盖蒙 克萝丽丝·利奇曼 约翰·马奥尼 M·埃梅特·沃尔什 鲍伯·伯根 奥利·约翰斯顿 法兰克·汤玛斯 罗德格尔·邦帕斯 雪莉·琳恩 德文·科尔·博里索夫 玛丽·凯·伯格曼 比尔·法玛尔 杰克·安杰尔 ,布拉德·伯德 ,39417,32668,往日平静的洛克威小镇，近来怪事不断，先是农家被毁、车子损坏等。一天晚上，发电厂也遭到了破坏，导致全镇停电，引起了全镇居民的恐慌。小男孩霍加斯（艾力·马伦斯奥 Eli Marienthal 配音）觉得迹象很可疑，于是沿着电缆线走到了建在森林中的发电厂，发现了凶手——钢铁巨人（范·迪塞尔 Vin Diesel 配音）。开始霍加斯被钢铁巨人巨大的身躯吓坏了，但发现他被高压电缆线缠住，无法脱身。霍加斯没有打算将此事向大人们报告，而是打算救他出来，在多日的交往过程中，霍加斯发现他其实有颗善良的心，两人成了好朋友。钢铁巨人以铁为食，每天要消耗大量的铁，供不应求，霍加斯只好带他去狄恩（小哈里·康尼克 Harry Connick Jr.）旧车厂。 另一方面，政府派来了肯特（克里斯托弗·麦克唐纳 Christopher McDonald 配音），追查铁巨人的下落，并到...
1293792,异形2,1986-07-18,146114,8.1,https:\/\/movie.douban.com\/subject\/1293792\/,"动作,科幻,惊悚,冒险",美国,23530,146114,西格妮·韦弗 凯莉·赫恩 迈克尔·比恩 保罗·雷瑟 兰斯·亨利克森 比尔·帕克斯顿 威廉·霍普 詹妮特·戈德斯坦恩 阿尔·马修斯 马克·罗斯顿 里科·罗斯 科莱特·希勒 丹尼尔·卡什 辛西娅·戴尔·斯科特 提普·蒂平 保罗·马克斯韦尔 约翰·利斯 卡尔·图普 户田惠子 ,詹姆斯·卡梅隆 ,235124,26835,蕾普莉（西格妮•韦弗 Sigourney Weaver　饰）是首次探险任务遇到异形后的唯一生还者，她一直冬眠直到被救援队救回地球。当她睁开眼睛后，才发现自己已经冬眠了57年！
3005875,2012,2009-11-13,556524,8,https:\/\/movie.douban.com\/subject\/3005875\/,"科幻,灾难","美国,加拿大",92407,556524,约翰·库萨克 阿曼达·皮特 切瓦特·埃加福 坦迪·牛顿 奥利弗·普莱特 汤姆·麦卡锡 伍迪·哈里森 丹尼·格洛弗 连姆·詹姆斯 摩根·莉莉 扎特科·巴瑞克 毕崔斯·罗森 乔翰·厄布 约翰·比灵斯列 黄经汉 周逸之 张铮 卢燕 布鲁·曼库马 乔治·席格 帕特里克·波查 吉米·米斯特雷 瑞安·麦克唐纳德 玛丽莲·江恩 区亨利 帕特里克·吉尔莫 韦弗·里库克 多隆·贝尔 大卫·奥斯 泰·奥尔森 Zinaid Memisevic BJ·哈里森 Dominic Zamprogna 卡琳·考诺娃 Mary Gillis 郑柏恒 Parm Soor 杰拉德·普伦科特 伊芙·哈洛 肖恩·泰森 迈克尔·巴佛 达伦·A·赫伯特 朱迪·汤普森 坦娅·钱普 弗兰克·C·特纳 拉腊·萨迪克 吉莲·芭伯 贝薇莉·埃利奥特 阿加·达什 拉吉·拉尔 杰克博·布莱尔 Scott E. Miller 安娜-梅劳特里奇 艾迪·哈塞尔 亚历桑德拉·卡斯蒂略 李利强 杰夫·古斯塔夫森 艾力克斯·萨哈拉 杰森·格里菲斯 吉尔·莫里森 张玺萌 张杰 姜广涛 ,罗兰·艾默里奇 ,949782,57825,太阳活动异常，地球内部的能量平衡系统面临崩溃，玛雅人的预言即将实现，人类将遭遇灭顶之灾。各国政府已经联手开始秘密制造方舟，希望能躲过这一浩劫。以写科幻小说谋生的杰克逊（约翰·库萨克 John Cusack 饰）在带孩子们到黄石公园渡周末时发生一连串怪事，而且遇到了神经兮兮的查理（伍迪·哈里森 Woody Harrelson 饰)，查理告诉他世界末日即将来临。伴随着火山爆发，强烈地震以及海啸，杰克逊带领自己的家人驾驶一架临时租来的飞机冲出被死神阴霾瞬间笼罩的城市上空，开始寻找查理口中各国政府正在联合秘密制造的方舟。在生死攸关的时刻，一些伟大的鬼魂将脱颖而出，而一些自私的心灵将无所遁形，当千千万万个生灵通过各种方法来到方舟制造基地之时，方舟有限的容纳数量引发前所未有的恐慌。最终，仅存的人们用互爱和对生命的尊重渡过了难关。
25937854,银河护卫队2,2017-05-05,441894,8,https:\/\/movie.douban.com\/subject\/25937854\/,"动作,科幻,冒险",美国,112548,441894,克里斯·帕拉特 佐伊·索尔达娜 戴夫·巴蒂斯塔 范·迪塞尔 布莱德利·库珀 凯伦·吉兰 迈克尔·鲁克 庞·克莱门捷夫 伊丽莎白·德比茨基 肖恩·古恩 库尔特·拉塞尔 克里斯·沙利文 大卫·哈塞尔霍夫 西尔维斯特·史泰龙 杨紫琼 斯坦·李 内森·菲利安 劳拉·哈德克 莫莉·奎恩 文·瑞姆斯 迈克尔·罗森巴姆 瓦耶特·奥莱夫 卢克·库克 特伦斯·罗斯摩尔 亚历克斯·克莱因 乔·弗里亚 莫莉·C·奎恩 希尔蒂·鲍温 ,詹姆斯·古恩 ,1308558,67116,火箭浣熊（布莱德利·库珀 Bradley Cooper 饰）偷走了大祭司阿耶莎（伊丽莎白·德比齐 Elizabeth Debicki 饰）的能量电池，包括星爵（克里斯·帕拉特 Chris Pratt 饰）、卡魔拉（佐伊·索尔达娜 Zoe Saldana 饰）、德拉克斯（戴夫·巴蒂斯塔 Dave Bautista 饰）在内的一行人遭到了后者派出的舰队的袭击。一个神秘人物乘坐着飞船救下了银河护卫队的众人，而驾驶着飞船的不是别人，竟然正是星爵的亲生父亲伊戈（库尔特·拉塞尔 Kurt Russell 饰）。
6390823,美国队长2,2014-04-04,431507,8,https:\/\/movie.douban.com\/subject\/6390823\/,"动作,科幻,冒险",美国,95237,431507,克里斯·埃文斯 斯嘉丽·约翰逊 塞巴斯蒂安·斯坦 安东尼·麦凯 海莉·阿特维尔 艾米丽·万凯普 罗伯特·雷德福 塞缪尔·杰克逊 寇碧·史莫德斯 卡兰·马尔韦 弗兰克·格里罗 斯坦·李 托比·琼斯 珍妮·艾加特 乔治·圣皮埃尔 盖瑞·山德林 阿兰·戴尔 黄经汉 阿德托库姆布斯·麦克马克 多米尼克·瑞恩斯 伊丽莎白·奥尔森 亚伦·泰勒-约翰逊 托马斯·克莱舒曼 多米尼克·库珀 丹尼·朴迪 加里·西尼斯 布兰卡·卡蒂奇 斯蒂文·卡普 翟巍 周帅 马克斯米利亚诺·赫尔南德斯 帕特·希利 埃迪·J.费尔南德斯 内斯特·塞拉诺 阿比盖尔·马洛 亚伦·希梅尔斯坦 伯纳德·怀特 伊万·帕克 萨尔瓦托雷·哈雷布 D.C. Pierson 里卡多·查康 查德·托德亨特 扎克·杜哈梅 乔迪·哈特 杰里米·马克斯韦尔 Bernard Zilinskas 安德鲁·康斯坦丁尼 艾默生·布鲁克斯 ,安东尼·罗素 乔·罗素 ,1367543,50877,渐渐习惯了现代生活的美国队长史蒂夫·罗杰斯（克里斯·埃文斯 Chris Evans 饰），在一次行动后隐隐嗅到神盾局内部所弥漫出来的凶险气味。而当得知神盾局正秘密进行的“洞察计划”后，他更为此感到愤怒。某天，神盾局指挥官尼克-法瑞（塞缪尔·杰克逊 Samuel L. Jackson 饰）遭到一群武装分子袭击，他拼尽全力将一支U盘交到美国队长手中，这里面藏着该局二战以来最重要且最可怕的秘密。在此之后，美国队长因涉嫌杀害尼克而遭到前局长亚历山大·皮尔斯（罗伯特·雷德福/Robert Redford 饰）的通缉和追杀，逃亡中他得到黑寡妇（斯嘉丽·约翰逊 Scarlett Johansson 饰）和退伍老兵“猎鹰”（安东尼·麦凯 Anthony Mackie 饰）的帮助。
1292267,银河系漫游指南,2005-04-20,115699,8.1,https:\/\/movie.douban.com\/subject\/1292267\/,"冒险,喜剧,科幻","美国,英国",33650,115699,比尔·贝利 安娜·钱斯勒 沃维克·戴维斯 茅斯·达夫 佐伊·丹斯切尔 Su Elliot 马丁·弗瑞曼 斯蒂芬·弗雷 理查德·格雷弗斯 多米妮克·杰克逊 西蒙·琼斯 托马斯·列农 凯莉·麦克唐纳 约翰·马尔科维奇 伊恩·麦克尼奇 海伦·米伦 比尔·奈伊 史蒂夫·佩姆伯顿 艾伦·瑞克曼 山姆·洛克威尔 杰克·斯坦利 马克·加蒂斯 里斯·谢尔史密斯 马克·威尔逊 阿尔比·伍丁顿 莎拉·本内特 塞西莉·费伊 Dan Ellis 本·厄特利 斯宾塞·怀尔丁 Polly Jane Rocket Adams 加斯·詹宁斯 Rich Johnston 詹森·舒瓦兹曼 马克·史密斯 Sean Sollé Susie Valerio 埃德加·赖特 ,加斯·詹宁斯 ,150648,88346,每个人都曾经历过懊恼糟糕的早晨。懒床睡过了点，起床弄伤了脚趾，下楼磕了头，早餐烤焦了面包，阿瑟· 登特(马丁·弗里曼饰)的这个早上可谓衰运当头，而且还远不止这些。政府已经决定拆掉他的房子，好友福特·普里弗克特(摩斯·德夫饰)承认自己是个外星人，正在地球上寻找新版《银河系漫游指南》。最耸人听闻的是，外星人正在建造银河系高速公路，而地球是阻挡工程进展的障碍物，外星人即将摧毁地球。在福特的帮助下，阿瑟·登特在地球被毁灭前的最后一刻搭上了一艘路过地球的外星人的太空船，远离这个即将毁灭的伤心地，开始了一段充满惊奇的星河探险。在太空之旅中，阿瑟发现毛巾是宇宙里最有用的东西，并体会到了生命的精确含义，更发现所有他需要知道的一切居然都写在一本名叫《银河系漫游指南》的电子图书里……
1306612,蜘蛛侠,2002-08-07,366102,8,https:\/\/movie.douban.com\/subject\/1306612\/,"动作,科幻,冒险",美国,39266,366102,托比·马奎尔 威廉·达福 克斯汀·邓斯特 詹姆斯·弗兰科 克里夫·罗伯逊 罗斯玛丽·哈里斯 J·K·西蒙斯 乔·曼根尼罗 格里·贝克尔 比尔·努恩 杰克·贝茨 斯坦利·安德森 罗恩·帕金斯 迈克尔·帕帕约翰 布鲁斯·坎贝尔 斯坦·李 伊丽莎白·班克斯 奥克塔维亚·斯宾瑟 露西·劳莱丝 莎拉·拉米尔兹 宾尼·尤奎德兹 斯科特·斯皮格尔 吉姆·诺顿 杰西·巴托克 金锋 阿什丽·艾德纳 罗伯特·科尔曼 彼得·阿佩尔 杰西·海曼 席尔瓦·克莱吉安 泰德·雷米 玛西·格雷 迈克·沃特福德 Tammi Sutton Lou Torres Jillian Clare Jacob Chambers 兰迪·霍尔 菲利普·吴 Kristen Marie Holly 克劳迪娅·卡茨 Derek C. Wallace 阿杰·梅赫塔 Lance Polland Sean Valla Jophery C. Brown Alex Black Andy Bray 布拉德·格伦伯格 Jill Sayre 兰迪·萨瓦格 杰森·帕德格特 Joy Michelle Moore David Holcomb Al Goto Shane Habberstad 比尔·卡尔弗特 洛伦·简斯 Andray Johnson 拉里·约书亚 Juan M. Guerra Ari Averbach Patrick Coleman Duncan Cody Cundiff Richard Stephens Marcus Gorman 瑞克·艾弗里 Gary Otto Margaret Baker John Wojnowski III Erica D. Porter Camille Bennett Leroy Patterson Peter Genovese 萨默·雷石东 Justin Neill R.C. Everbeck ,山姆·雷米 ,755987,19491,彼得 帕克（托比•马奎尔 Tobey Maguire 饰）只是美国一个平凡的高中生，当一次他被蜘蛛博物馆偷跑出来的变种蜘蛛咬了一口之后，彼得的生活彻底改变了。他变得和蜘蛛一样，拥有各种蜘蛛特有的超能力：从手指喷出粘力极强的蜘蛛丝、飞檐走壁等等。彼得兴奋异常，开始利用自己的超能力去赚钱。但当他最爱的叔叔被自己放走的罪犯杀死后，彼得发誓要用自己的超能力去打击犯罪。
1309016,百万美元宝贝,2004-12-15,217039,8.7,https:\/\/movie.douban.com\/subject\/1309016\/,"剧情,运动",美国,48522,217039,克林特·伊斯特伍德 希拉里·斯万克 摩根·弗里曼 杰伊·巴鲁切尔 麦克·柯尔特 露西娅 瑞科尔 布莱恩·F·奥博恩 安东尼·麦凯 玛格·马丁戴尔 瑞琪·琳德赫姆 迈克尔·佩纳 本尼托·马丁内斯 乔·达安格里奥 弗拉基米尔·拉吉奇 Kimberly Estrada McKay Stewart 迈克尔·凯斯 祖德·塞克利拉 V·J·福斯特 罗明 马尔科·罗德里格斯 罗伯特·麦克墨尔 Sean O&#39;Kane 苏珊·科尔布斯 内德·艾森伯格 Jim Cantafio Michael Bentt Miguel Pérez Spice Williams-Crosby Sean LoGrasso Bruce Gerard Brown Jr. Marcus Chait Morgan Eastwood Jaerin Washington Ricky Pak Christopher Gilbertson 贾米森·杨 ,克林特·伊斯特伍德 ,310839,128397,年迈的法兰基（克林特·伊斯特伍德 Clint Eastwood 饰）是一个有名的拳击教练，他的徒弟在拳击场上战绩辉煌。但因为太过于投身与拳击事业，忽略了家人的感受，法兰基与女儿的关系长期冰封，他亦因此陷入了长期的自我封闭和压抑。一天，一个对拳击有强烈兴趣的女子麦琪（希拉里·斯万克 Hilary Swank 饰）走进训练馆，请求法兰基受为门徒。坚毅的决心软化了法兰基，他终于决定把麦琪培养成出色的女拳击手。尽管路很艰辛，但是二人在训练和比赛中默契的相处磨合，令法兰基内心得到了亲情的抚慰，而麦琪也登上了拳击场。勇气和梦想让他们放下了往日的痛苦，心中有了新的力量。
1294753,追梦赤子心,1993-10-13,59651,8.8,https:\/\/movie.douban.com\/subject\/1294753\/,"传记,剧情,运动",美国,19179,59651,西恩·奥斯汀 乔恩·费儒 尼德·巴蒂 查尔斯·达顿 莉莉·泰勒 文斯·沃恩 罗恩·迪恩 斯科特·本杰明森 迈克尔·萨松 ,大卫·安斯鲍夫 ,113118,154441,《Rudy》是改编自丹尼尔· 鲁迪的真人真事。
